Incident energy,MT=1 : (n,total),MT=2 : (z,elastic),MT=102 : (z,?)
Incident energy,,,
Incident energy,?(E),?(E),?(E)
46064.44,19.95114,19.15603,0.7951131
46065.43,17.59864,16.92701,0.6716295
46066.42,15.54217,14.97843,0.5637374
46067.41,13.77735,13.30616,0.4711936
46068.4,12.28719,11.8941,0.393094
46069.38,11.0577,10.729,0.3286928
46070.33,10.07158,9.79451,0.2770717
46071.27,9.267708,9.03269,0.2350179
46072.22,8.602137,8.401913,0.2002241
46073.16,8.064358,7.892226,0.1721326
46074.11,7.620782,7.4718,0.1489814
46075.05,7.261921,7.131652,0.1302686
46075.99,6.966961,6.852058,0.1149027
46076.93,6.723032,6.620824,0.102208
46077.88,6.517772,6.426235,0.09153687
46078.82,6.347171,6.264494,0.08267713
46079.76,6.202377,6.127211,0.07516566
46080.7,6.078312,6.009576,0.06873646
46081.65,5.969958,5.906831,0.06312743
46082.59,5.876492,5.818198,0.05829418
46084.47,5.721464,5.671174,0.05028969
46086.27,5.603,5.558815,0.04418525
46088.07,5.505971,5.466776,0.03919486
46089.87,5.425171,5.390124,0.03504713
46091.66,5.357316,5.325745,0.03157053
46093.46,5.299032,5.270442,0.02859014
46095.26,5.248787,5.222761,0.02602586
46097.06,5.205106,5.181305,0.02380111
46098.85,5.167053,5.145186,0.02186701
46102.45,5.10341,5.084768,0.01864244
46106.04,5.053031,5.03693,0.01610142
46109.63,5.012286,4.99823,0.01405621
46113.22,4.978815,4.966431,0.01238471
46116.46,4.953457,4.942332,0.01112491
46119.69,4.931822,4.921766,0.01005572
46122.93,4.913089,4.903954,0.009135041
46126.16,4.896832,4.888491,0.008340734
46129.4,4.882519,4.874873,0.007645648
46132.63,4.869899,4.862863,0.007036734
46139.1,4.848592,4.842573,0.006018835
46145.57,4.831404,4.826194,0.005209911
46152.04,4.817303,4.812746,0.004557106
46158.51,4.805549,4.801526,0.004022665
46164.98,4.795609,4.79203,0.003579524
46170.73,4.787983,4.784737,0.003246251
46176.48,4.781277,4.778318,0.002959011
46182.23,4.775332,4.772622,0.002709782
46187.98,4.770031,4.767538,0.002492569
46193.73,4.765278,4.762976,0.002302605
46205.23,4.757027,4.755042,0.001984788
46216.73,4.750052,4.748322,0.001729884
46228.23,4.744071,4.742547,0.001523736
46239.73,4.738851,4.737496,0.001354743
46248.36,4.735329,4.734082,0.001247158
46256.99,4.732086,4.730933,0.001153002
46274.24,4.726268,4.725271,9.968862E-4
46291.49,4.721136,4.720262,8.735279E-4
46308.74,4.716528,4.715753,7.750359E-4
46331.75,4.710962,4.710291,6.70854E-4
46354.75,4.705876,4.705287,5.889222E-4
46374.88,4.70173,4.701198,5.312444E-4
46395.01,4.697803,4.69732,4.834801E-4
46415.14,4.694048,4.693605,4.43435E-4
46435.26,4.690434,4.690024,4.095221E-4
46455.39,4.686931,4.68655,3.805191E-4
46475.51,4.683524,4.683168,3.555591E-4
46515.76,4.676935,4.67662,3.151966E-4
46567.52,4.668789,4.668513,2.765582E-4
46619.27,4.660902,4.660654,2.478958E-4
46671.03,4.6532,4.652974,2.260193E-4
46722.78,4.64564,4.645431,2.089127E-4
46774.54,4.638188,4.637993,1.952707E-4
46826.29,4.630848,4.630663,1.847609E-4
46878.05,4.623544,4.623368,1.752509E-4
46929.8,4.616338,4.61617,1.680261E-4
47033.31,4.602051,4.601895,1.561632E-4
47136.82,4.587943,4.587796,1.474309E-4
47343.84,4.56017,4.560034,1.356959E-4
47504.86,4.538928,4.538798,1.298318E-4
47665.87,4.517946,4.51782,1.255309E-4
47987.9,4.476736,4.476616,1.200386E-4
48309.93,4.436259,4.436142,1.167518E-4
48631.96,4.396559,4.396444,1.152232E-4
48999.99,4.352118,4.352002,1.153735E-4
49031.26,4.34838,4.348264,1.154714E-4
49062.51,4.344654,4.344539,1.155917E-4
49179.7,4.330747,4.330631,1.162119E-4
49296.89,4.316932,4.316815,1.171046E-4
49531.26,4.28951,4.289391,1.195977E-4
49765.63,4.262416,4.262292,1.234903E-4
50000.0,4.235647,4.235518,1.293496E-4
50316.35,4.200065,4.199922,1.424015E-4
50474.52,4.182521,4.182369,1.522846E-4
50632.69,4.165171,4.165005,1.65626E-4
50790.87,4.148055,4.147871,1.840363E-4
50949.04,4.131283,4.131072,2.108645E-4
51028.13,4.123072,4.122843,2.290002E-4
51107.21,4.115018,4.114767,2.514376E-4
51186.3,4.107167,4.106887,2.796E-4
51265.38,4.099601,4.099285,3.158143E-4
51331.98,4.093545,4.09319,3.552042E-4
51398.58,4.087881,4.087476,4.055853E-4
51442.29,4.084464,4.084017,4.469342E-4
51485.99,4.081363,4.080866,4.969096E-4
51529.7,4.078663,4.078105,5.577642E-4
51573.4,4.076532,4.075899,6.338504E-4
51617.11,4.075156,4.074426,7.298976E-4
51638.96,4.074822,4.074035,7.871995E-4
51660.81,4.074797,4.073944,8.525071E-4
51682.67,4.075199,4.074271,9.288694E-4
51704.52,4.075996,4.074981,0.001015279
51726.37,4.077346,4.07623,0.001115801
51748.22,4.079335,4.078102,0.00123246
51771.12,4.082414,4.081034,0.001379729
51794.01,4.086703,4.085146,0.001557121
51816.91,4.092578,4.090804,0.001773791
51839.8,4.100555,4.098513,0.002042064
51862.7,4.111373,4.108994,0.002379674
51874.15,4.118185,4.115603,0.002582492
51885.59,4.126147,4.123334,0.002813014
51897.04,4.135504,4.132427,0.003077117
51908.48,4.146552,4.14317,0.003381721
51919.93,4.159645,4.15591,0.003735165
51931.37,4.175029,4.170886,0.004143115
51942.82,4.193549,4.188924,0.004625439
51954.27,4.216154,4.210949,0.005204266
51965.72,4.243798,4.237896,0.005901722
51977.16,4.277935,4.271183,0.006751383
51988.61,4.320713,4.31291,0.007803034
52000.06,4.375103,4.365978,0.009125074
52005.79,4.407988,4.398069,0.009918212
52011.51,4.445523,4.434704,0.01081901
52017.23,4.488678,4.476828,0.01184975
52022.95,4.53859,4.525554,0.01303647
52029.72,4.608312,4.593626,0.01468629
52036.48,4.692176,4.675515,0.01666124
52043.25,4.794766,4.7757,0.01906587
52050.01,4.92234,4.900297,0.02204245
52056.78,5.084031,5.058232,0.02579854
52060.16,5.181161,5.153113,0.0280479
52063.54,5.291904,5.261297,0.03060727
52066.92,5.418903,5.385366,0.03353643
52070.3,5.565472,5.528562,0.03691029
52073.68,5.735801,5.694978,0.04082345
52077.06,5.935224,5.889828,0.04539627
52080.71,6.191242,6.139987,0.05125531
52084.35,6.499962,6.441655,0.05830628
52087.99,6.878132,6.811206,0.06692628
52091.63,7.348761,7.271128,0.07763244
52095.28,7.947066,7.85585,0.09121589
52097.1,8.307311,8.207928,0.09938259
52098.92,8.719292,8.610579,0.1087128
52100.74,9.193322,9.073884,0.1194374
52102.56,9.742353,9.610507,0.1318462
52104.38,10.38278,10.23648,0.1463061
52106.2,11.13552,10.97223,0.1632839
52108.41,12.23965,12.05149,0.1881583
52110.62,13.61255,13.3935,0.2190477
52112.83,15.33892,15.08108,0.2578385
52113.94,16.37308,16.09202,0.281053
52115.04,17.52938,17.22239,0.3069919
52116.15,18.84708,18.51055,0.3365314
52117.25,20.32184,19.95227,0.3695694
52118.36,22.00102,21.59386,0.4071615
52119.46,23.87484,23.42575,0.4490822
52120.57,25.99709,25.50056,0.4965288
52121.67,28.34666,27.79764,0.5490215
52123.88,33.85436,33.18242,0.6719406
52125.49,38.53302,37.7568,0.7762295
52127.09,43.6886,42.79757,0.891022
52130.29,54.99703,53.85469,1.142338
52133.49,66.09815,64.70991,1.388239
52135.09,70.80058,69.30859,1.491987
52136.69,74.49973,72.92652,1.57321
52138.35,76.98062,75.35351,1.627112
52140.0,77.87231,76.22676,1.645547
52141.8,76.97017,75.34627,1.623896
52143.59,74.22926,72.66787,1.561389
52145.39,69.89638,68.43279,1.463589
52147.18,64.4246,63.08394,1.34066
52150.77,51.80871,50.75038,1.058331
52152.57,45.50532,44.58769,0.9176363
52154.36,39.66673,38.87923,0.7874957
52156.26,34.13277,33.46846,0.6643023
52158.16,29.36814,28.80977,0.5583658
52160.06,25.36799,24.89846,0.469532
52161.95,22.08316,21.68649,0.3966683
52163.85,19.38489,19.048,0.3368844
52165.74,17.20098,16.91242,0.2885522
52167.64,15.41325,15.16422,0.2490329
52169.53,13.95882,13.7419,0.2169177
52171.34,12.80668,12.61517,0.1915048
52173.15,11.84219,11.67194,0.1702532
52174.96,11.02817,10.87583,0.1523355
52176.77,10.33548,10.19838,0.1371039
52178.58,9.741369,9.617316,0.1240529
52180.39,9.228018,9.115231,0.112787
52182.2,8.781414,8.678418,0.1029954
52184.0,8.392466,8.29799,0.09447604
52185.81,8.048,7.961062,0.08693819
52187.62,7.743135,7.662862,0.08027326
52191.24,7.229834,7.160767,0.06906715
52194.86,6.817028,6.756956,0.06007207
52198.47,6.480942,6.428179,0.05276262
52201.92,6.214167,6.167196,0.04697145
52205.37,5.989111,5.947016,0.04209485
52208.82,5.797242,5.759297,0.037945
52212.26,5.632551,5.598161,0.03438952
52215.71,5.489235,5.457933,0.03130121
52219.15,5.364446,5.335829,0.0286172
52222.6,5.25455,5.228292,0.02625802
52226.04,5.157831,5.133645,0.02418575
52232.93,4.99531,4.974596,0.02071385
52239.82,4.865091,4.847147,0.01794341
52246.71,4.759057,4.74336,0.01569708
52253.6,4.671505,4.657654,0.01385044
52260.15,4.601695,4.58931,0.0123846
52266.7,4.542432,4.531286,0.01114595
52273.25,4.491684,4.481594,0.01009034
52279.79,4.447623,4.438445,0.009178144
52286.34,4.408893,4.400513,0.008380191
52292.89,4.374816,4.367134,0.007681697
52299.44,4.344707,4.33764,0.007067901
52305.98,4.318001,4.311475,0.006526526
52319.08,4.27269,4.267074,0.005615978
52332.17,4.235929,4.231043,0.004886547
52345.26,4.205593,4.2013,0.004292706
52358.35,4.1802,4.176397,0.003802796
52370.07,4.160771,4.157337,0.00343344
52381.78,4.143872,4.140755,0.003116888
52393.5,4.129025,4.126182,0.002843086
52405.21,4.11592,4.113315,0.002605387
52428.64,4.093969,4.091751,0.002217955
52452.07,4.075865,4.073955,0.001909575
52475.5,4.060826,4.059162,0.001663801
52498.93,4.048091,4.046627,0.001464812
52522.36,4.037124,4.035823,0.001301462
52545.78,4.027539,4.026373,0.001165791
52570.59,4.018571,4.017525,0.001045687
52595.4,4.010575,4.00963,9.448259E-4
52620.21,4.003358,4.002499,8.593054E-4
52645.01,3.996869,3.996081,7.879686E-4
52669.82,3.990787,3.990062,7.245865E-4
52694.63,3.985173,3.984503,6.702428E-4
52719.44,3.979847,3.979226,6.214509E-4
52744.24,3.974931,3.974351,5.80508E-4
52769.05,3.970179,3.969637,5.427156E-4
52793.86,3.965735,3.965225,5.108023E-4
52843.47,3.957319,3.956863,4.559448E-4
52893.09,3.949494,3.949081,4.124265E-4
52942.7,3.942131,3.941753,3.779008E-4
52997.83,3.934374,3.934026,3.481942E-4
53052.96,3.926956,3.92663,3.260022E-4
53108.09,3.919797,3.919486,3.105955E-4
53163.22,3.912853,3.91255,3.025873E-4
53207.33,3.907428,3.907125,3.028311E-4
53251.43,3.902098,3.901787,3.108986E-4
53273.49,3.899464,3.899145,3.190604E-4
53295.54,3.896852,3.896521,3.312982E-4
53317.59,3.89426,3.893912,3.488211E-4
53339.64,3.891691,3.891317,3.737152E-4
53361.69,3.889144,3.888735,4.087756E-4
53372.72,3.887881,3.88745,4.316634E-4
53383.74,3.886629,3.886169,4.5979E-4
53394.77,3.885387,3.884893,4.942853E-4
53405.79,3.884161,3.883624,5.369242E-4
53416.82,3.882952,3.882362,5.903987E-4
53427.84,3.88177,3.881112,6.582818E-4
53436.11,3.880905,3.880184,7.215062E-4
53444.38,3.880067,3.879268,7.988569E-4
53452.65,3.879266,3.87837,8.957577E-4
53460.92,3.878516,3.877498,0.001018833
53469.19,3.87784,3.876662,0.001177926
53473.33,3.877539,3.876264,0.001275628
53477.46,3.877272,3.875884,0.001388455
53481.6,3.877045,3.875525,0.001520303
53485.73,3.87687,3.875195,0.001674793
53489.86,3.876758,3.874901,0.001857833
53493.99,3.87673,3.874653,0.002077174
53497.79,3.876801,3.874481,0.002320328
53501.58,3.876993,3.874379,0.002614125
53505.37,3.877346,3.874371,0.002974937
53509.16,3.877917,3.874492,0.003425059
53512.95,3.878791,3.874794,0.003997183
53514.85,3.879382,3.875037,0.004344611
53516.74,3.880099,3.875358,0.004741239
53518.64,3.880981,3.875778,0.005202398
53520.53,3.882056,3.876318,0.005737754
53522.43,3.88339,3.877017,0.006372814
53524.32,3.885042,3.877914,0.007128311
53526.39,3.88736,3.879214,0.008146128
53528.46,3.890448,3.880999,0.00944902
53529.5,3.89242,3.882162,0.01025734
53530.53,3.894762,3.883563,0.01119872
53531.56,3.897623,3.885297,0.01232574
53532.59,3.901189,3.887485,0.01370382
53533.63,3.905784,3.890338,0.01544627
53534.66,3.911717,3.89406,0.01765681
53535.18,3.915406,3.896391,0.01901504
53535.69,3.919591,3.899046,0.02054444
53536.21,3.924543,3.902201,0.02234215
53536.72,3.930198,3.905816,0.02438158
53537.24,3.936925,3.910131,0.02679372
53537.76,3.944797,3.915195,0.02960172
53538.28,3.954019,3.921144,0.03287526
53538.79,3.9646,3.927985,0.03661521
53539.31,3.977218,3.93616,0.04105799
53539.82,3.991678,3.945546,0.04613155
53540.34,4.00888,3.956731,0.05214869
53540.85,4.028524,3.969523,0.05900136
53541.41,4.05373,3.985958,0.06777146
53541.97,4.083295,4.005261,0.07803408
53542.53,4.117841,4.027841,0.09000026
53543.09,4.158035,4.054138,0.1038963
53543.65,4.20458,4.084618,0.1199615
53544.21,4.258211,4.119767,0.1384443
53544.77,4.319676,4.160078,0.1595981
53545.33,4.389723,4.206047,0.1836757
53545.89,4.469078,4.258156,0.210922
53546.45,4.558424,4.316858,0.2415667
53547.01,4.658373,4.382558,0.2758152
53547.57,4.76944,4.455601,0.313839
53548.13,4.892009,4.536243,0.3557655
53548.69,5.026306,4.624639,0.4016673
53549.81,5.330013,4.82466,0.5053526
53551.11,5.73774,5.093406,0.644334
53552.4,6.190236,5.391912,0.7983238
53554.98,7.154361,6.028812,1.125549
53556.45,7.665795,6.367287,1.298508
53557.91,8.084439,6.644941,1.439498
53558.77,8.270584,6.768765,1.501819
53559.63,8.402388,6.856825,1.545563
53560.79,8.484903,6.912839,1.572064
53561.0,8.487636,6.914933,1.572704
53561.65,8.472143,6.90561,1.566533
53562.3,8.420859,6.872662,1.548197
53563.65,8.206378,6.732905,1.473474
53564.89,7.897368,6.530445,1.366924
53566.13,7.506889,6.273981,1.232909
53570.84,5.798735,5.14874,0.6499953
53571.97,5.438374,4.910859,0.5275152
53573.09,5.123953,4.703151,0.4208017
53573.65,4.983961,4.610619,0.3733425
53574.21,4.855626,4.525757,0.3298685
53574.77,4.738817,4.448485,0.2903314
53575.33,4.633231,4.378607,0.254624
53575.89,4.538422,4.315832,0.2225909
53576.45,4.453833,4.259794,0.1940389
53577.01,4.378822,4.210075,0.168747
53577.57,4.312691,4.166216,0.1464753
53578.13,4.25471,4.127737,0.1269734
53578.69,4.204138,4.09415,0.1099877
53579.25,4.160242,4.064975,0.09526716
53579.81,4.122309,4.03974,0.08256867
53580.26,4.095688,4.022015,0.07367249
53580.71,4.072145,4.006326,0.06581867
53581.16,4.051368,3.992468,0.05890039
53581.61,4.033064,3.980246,0.05281802
53582.06,4.016961,3.969481,0.0474793
53582.51,4.00281,3.96001,0.04279948
53582.96,3.990384,3.951683,0.0387012
53583.4,3.979703,3.944514,0.03518893
53583.85,3.970099,3.938058,0.03204093
53584.3,3.961663,3.932377,0.0292857
53584.75,3.954246,3.927374,0.02687266
53585.2,3.947716,3.922959,0.02475699
53586.1,3.936863,3.915599,0.02126448
53586.99,3.928417,3.909843,0.01857386
53587.67,3.923134,3.906226,0.01690801
53588.34,3.918708,3.903183,0.01552466
53589.02,3.91485,3.900519,0.01433042
53589.69,3.911553,3.898233,0.01331993
53591.04,3.906068,3.894405,0.01166294
53592.38,3.90173,3.891352,0.01037803
53593.73,3.898134,3.888802,0.009332685
53595.07,3.89512,3.886648,0.008472204
53596.42,3.892505,3.884766,0.007738343
53597.76,3.890235,3.883122,0.007112138
53599.11,3.888211,3.881648,0.006563372
53600.46,3.886405,3.880323,0.006081873
53603.15,3.883321,3.87804,0.005280458
53605.84,3.880763,3.876123,0.004639571
53608.53,3.878598,3.87448,0.004117718
53611.0,3.876878,3.873159,0.003718904
53613.47,3.875361,3.87198,0.003380731
53615.94,3.874008,3.870916,0.003091546
53618.41,3.87279,3.869948,0.002842556
53620.88,3.871685,3.869058,0.002627008
53623.35,3.870675,3.868236,0.002439648
53628.28,3.868887,3.866752,0.002134426
53633.22,3.867332,3.865429,0.001902456
53638.16,3.865956,3.864224,0.001731775
53643.1,3.864722,3.863101,0.00162132
53645.57,3.864158,3.862561,0.001596676
53648.03,3.863647,3.862033,0.001613186
53648.93,3.863481,3.861842,0.001638501
53649.83,3.863333,3.861652,0.001681203
53650.73,3.863212,3.861464,0.001748785
53651.62,3.863129,3.861279,0.001850554
53652.58,3.863099,3.861082,0.002016102
53653.06,3.863114,3.860986,0.002127956
53653.53,3.863154,3.860892,0.002261195
53654.01,3.863225,3.860799,0.002426043
53654.49,3.863332,3.860707,0.002625294
53654.97,3.863482,3.860617,0.002865107
53655.44,3.863678,3.860532,0.003145991
53655.92,3.863937,3.860449,0.003487727
53656.4,3.864264,3.86037,0.003893808
53656.88,3.86467,3.860296,0.004374226
53657.35,3.865156,3.860229,0.004927305
53657.83,3.865756,3.860167,0.005588501
53658.3,3.866457,3.860114,0.006342863
53658.78,3.867305,3.860069,0.007236434
53659.25,3.868281,3.860035,0.008246427
53659.73,3.869443,3.860011,0.009431469
53660.21,3.870789,3.860001,0.01078815
53660.69,3.872339,3.860005,0.01233348
53661.16,3.874071,3.860025,0.01404595
53661.64,3.876079,3.860064,0.01601523
53662.12,3.878345,3.860122,0.01822367
53662.6,3.880888,3.860201,0.02068697
53663.07,3.883661,3.860301,0.02335974
53663.55,3.886796,3.860428,0.02636804
53664.03,3.890249,3.86058,0.02966811
53664.98,3.898049,3.860964,0.03708519
53665.93,3.907145,3.86146,0.04568565
53666.88,3.917488,3.862071,0.05541695
53668.18,3.933393,3.863083,0.07031059
53669.47,3.950586,3.864256,0.08633073
53672.05,3.985166,3.866835,0.1183315
53673.23,3.998884,3.867955,0.1309289
53674.4,4.009812,3.868916,0.1408954
53675.64,4.017564,3.869689,0.1478745
53676.31,4.01986,3.869976,0.1498845
53676.7,4.020547,3.870095,0.1504517
53677.0,4.020744,3.870163,0.1505814
53677.03,4.020748,3.870168,0.1505796
53677.14,4.020737,3.870187,0.1505503
53677.25,4.020687,3.870202,0.150485
53677.46,4.020484,3.870223,0.1502606
53677.71,4.020058,3.870234,0.1498237
53677.75,4.019971,3.870235,0.1497368
53677.8,4.019856,3.870234,0.1496215
53677.98,4.019375,3.870229,0.1491463
53678.16,4.018792,3.870215,0.1485775
53678.52,4.017327,3.870163,0.1471637
53679.79,4.009136,3.86973,0.1394064
53681.07,3.996758,3.868931,0.1278267
53682.34,3.981469,3.867847,0.1136217
53684.88,3.946881,3.865164,0.08171652
53686.15,3.929914,3.863748,0.06616594
53687.42,3.914373,3.862386,0.05198716
53688.14,3.906417,3.86166,0.04475704
53688.86,3.899158,3.860977,0.03818157
53689.58,3.892625,3.86034,0.03228478
53690.3,3.88682,3.859753,0.02706764
53691.02,3.881728,3.859216,0.02251177
53691.74,3.877312,3.858729,0.01858343
53692.46,3.873526,3.858289,0.01523754
53693.18,3.870315,3.857893,0.01242152
53693.9,3.867617,3.857539,0.01007867
53694.26,3.866442,3.857376,0.00906658
53694.62,3.865372,3.857221,0.008151138
53694.98,3.8644,3.857075,0.007325315
53695.34,3.863519,3.856937,0.006582275
53695.7,3.862721,3.856805,0.005915419
53696.06,3.861999,3.856681,0.005318417
53696.42,3.861348,3.856562,0.004785235
53696.78,3.86076,3.85645,0.004310159
53697.14,3.86023,3.856343,0.003887802
53697.5,3.859753,3.85624,0.00351312
53697.86,3.859324,3.856142,0.003181408
53698.22,3.858937,3.856049,0.002888303
53698.58,3.858588,3.855959,0.002629777
53698.93,3.858282,3.855874,0.002408063
53699.44,3.857888,3.855757,0.002130868
53699.95,3.857546,3.855645,0.001900434
53700.46,3.857247,3.855538,0.001709253
53700.97,3.856986,3.855435,0.001550844
53701.48,3.856756,3.855336,0.00141966
53701.99,3.856551,3.85524,0.001310985
53702.5,3.856367,3.855147,0.001220836
53703.0,3.856205,3.855058,0.001147217
53704.02,3.855914,3.854882,0.001031815
53705.04,3.855662,3.854712,9.497279E-4
53706.06,3.855438,3.854548,8.89545E-4
53707.07,3.855234,3.854389,8.441547E-4
53709.11,3.854856,3.854078,7.779577E-4
53711.14,3.854509,3.853778,7.30578E-4
53715.2,3.853859,3.853198,6.615609E-4
53719.27,3.853246,3.852635,6.104664E-4
53723.34,3.852658,3.852088,5.701089E-4
53731.47,3.851537,3.851028,5.09348E-4
53739.61,3.850463,3.849998,4.644407E-4
53747.74,3.849422,3.848993,4.289348E-4
53755.87,3.848405,3.848005,3.999225E-4
53764.0,3.847408,3.847032,3.756763E-4
53780.27,3.845457,3.84512,3.372298E-4
53796.54,3.843554,3.843245,3.083697E-4
53812.81,3.841679,3.841394,2.84812E-4
53829.07,3.839831,3.839566,2.657427E-4
53861.6,3.836193,3.835956,2.367778E-4
53894.13,3.832611,3.832396,2.158328E-4
53925.31,3.829219,3.829018,2.008876E-4
53956.49,3.825853,3.825664,1.886989E-4
53987.67,3.822508,3.822329,1.786544E-4
54018.84,3.819185,3.819015,1.705318E-4
54081.2,3.812586,3.812428,1.578793E-4
54143.55,3.806045,3.805896,1.487226E-4
54205.91,3.799531,3.79939,1.410182E-4
54268.26,3.79306,3.792925,1.351125E-4
54392.96,3.7802,3.780074,1.260654E-4
54517.67,3.767427,3.767307,1.193847E-4
54642.37,3.75473,3.754615,1.142507E-4
54891.78,3.729486,3.729379,1.065245E-4
55086.98,3.70987,3.709768,1.024038E-4
55282.17,3.690357,3.690257,9.939657E-5
55672.55,3.651473,3.651378,9.483371E-5
56062.93,3.612768,3.612676,9.217897E-5
56453.31,3.574161,3.57407,9.099627E-5
56952.14,3.524845,3.524753,9.192423E-5
57201.55,3.500155,3.500062,9.34756E-5
57450.96,3.475415,3.475319,9.631155E-5
57700.38,3.4506,3.450499,1.011354E-4
57825.09,3.438156,3.438051,1.047082E-4
57949.79,3.425674,3.425565,1.098363E-4
58074.5,3.413168,3.413052,1.161788E-4
58199.2,3.400616,3.400491,1.253911E-4
58261.56,3.394322,3.394191,1.314602E-4
58323.91,3.388016,3.387877,1.390445E-4
58386.26,3.381698,3.38155,1.481639E-4
58448.61,3.375369,3.37521,1.591512E-4
58524.52,3.367646,3.367469,1.772745E-4
58562.48,3.363778,3.363589,1.888099E-4
58600.43,3.359909,3.359706,2.024818E-4
58638.39,3.356038,3.355819,2.18835E-4
58676.34,3.352171,3.351932,2.385941E-4
58714.3,3.348309,3.348046,2.628208E-4
